tweet_context,categorization,prediction
"Autor del tweet: @nocontesta
Avatar del tweet: https://pbs.twimg.com/profile_images/1853449091897831425/yoK2xuY8_normal.jpg
Texto del tweet: tengo un porro en el bolsillo #despenalizacion",NEGATIVE,POSITIVE
"Autor del tweet: @faustodobien
Avatar del tweet: https://pbs.twimg.com/profile_images/1502342183696973832/kqyObYjD_normal.jpg
Texto del tweet: Puedo fumarme un porro en la calle o no? No entendí!",POSITIVE,NEGATIVE
"Autor del tweet: @ClaireMandarina
Avatar del tweet: https://pbs.twimg.com/profile_images/1773338427791978497/V_v7Ycku_normal.jpg
Texto del tweet: Estaba A PUNTO de twittear ""Qué lindo fumarse un porro despenalizado"" y entró madre a buscar el inalámbrico.",POSITIVE,NEGATIVE
"Autor del tweet: @LAVOZcomar
Avatar del tweet: https://pbs.twimg.com/profile_images/1770431383967571968/2sM6HdAl_normal.jpg
Texto del tweet: Zaffaroni: Se puede tener un porro o una macetita http://bit.ly/fuAJ6",NEGATIVE,POSITIVE
"Autor del tweet: @CeciliaLopezM
Avatar del tweet: https://pbs.twimg.com/profile_images/768675371990605825/HbN3utnn_normal.jpg
Texto del tweet: @naam07 A veces esas maldadcitas nos dan gran satisfaccion y yo, termine bailando en la calle con los artesanos al son de un porro sabanero!
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @gusqroo
Avatar del tweet: https://pbs.twimg.com/profile_images/1241871351478132738/ght2E99s_normal.jpg
Texto del tweet: Bob Marley - Satisfy My Soul: Musica para relajarse y fumarse un porro que ya es legal... jajaja!!!!! ♫ http://blip.fm/~cp3rf",NEGATIVE,POSITIVE
"Autor del tweet: @lycan23
Avatar del tweet: https://pbs.twimg.com/profile_images/959615306170847232/Udx13eJE_normal.jpg
Texto del tweet: la cuca-racha la cuca-racha ya no puede caminar porq no tine porq le falta un porro q fumar ...(8)",NEGATIVE,POSITIVE
"Autor del tweet: @Pigonna
Avatar del tweet: https://pbs.twimg.com/profile_images/768375265630248960/HKlnpvbr_normal.jpg
Texto del tweet: Vale ahora lo entiendo, para entrar de lleno en Across de Universe antes tienes que haberte fumado un porro",NEGATIVE,POSITIVE
"Autor del tweet: @paparruchada
Avatar del tweet: https://pbs.twimg.com/profile_images/219206520/paparruchadaIcon85x85_normal.png
Texto del tweet: Paparruchada: Basile: ""Me multaron por fumar un pucho, así que ahora me voy a fumar un porro del tam http://bit.ly/nPLsN",NEGATIVE,POSITIVE
"Autor del tweet: @leito1979ar
Avatar del tweet: https://pbs.twimg.com/profile_images/1134491748/100_7353_100x100_normal.jpg
Texto del tweet: Basile:""Me multaron por fumar un pucho, así que ahora me voy a fumar un porro del tamaño de un termotanque"" http://is.gd/3gfXb (@elfaco)",NEGATIVE,POSITIVE
"Autor del tweet: @Melocosmopolis
Avatar del tweet: https://pbs.twimg.com/profile_images/1648677880010887170/PXV90PRv_normal.jpg
Texto del tweet: Wevadas! A Calamaro lo quieren enjuiciar por fumarse un porro! La gente perdió la razón FALSA CUCUFATERIA.. el consumo personal no es ilegal",NEGATIVE,POSITIVE
"Autor del tweet: @CosmicSkylar
Avatar del tweet: https://pbs.twimg.com/profile_images/558786748663463937/CRz-mKg__normal.jpeg
Texto del tweet: Armar un pionono de repente me trajo la imagen a la cabeza de armar un porro...",NEGATIVE,POSITIVE
"Autor del tweet: @Rocksoniko
Avatar del tweet: https://pbs.twimg.com/profile_images/1143622978967654400/96_FqqmJ_normal.png
Texto del tweet: se podra hacer un interactivo de como armar un porro bien apretado???",NEGATIVE,POSITIVE
"Autor del tweet: @Deesiux
Avatar del tweet: https://pbs.twimg.com/profile_images/1495884926398484490/Fx1n1wzZ_normal.jpg
Texto del tweet: #yoconfieso que @ElGab es un porro que me cee bien!! (en realidad es el único) jojojo",NEGATIVE,POSITIVE
"Autor del tweet: @chemapunk
Avatar del tweet: https://pbs.twimg.com/profile_images/1872151295211220992/YM30BE2A_normal.jpg
Texto del tweet: Y Hendrix creó Purple Haze y vió que todo era bueno, se echó un porro y luego descanso...",NEGATIVE,POSITIVE
"Autor del tweet: @g_2R
Avatar del tweet: https://pbs.twimg.com/profile_images/430972936/perfil-06_normal.jpg
Texto del tweet: @livita tengo ahora un mate y un porro",NEGATIVE,POSITIVE
"Autor del tweet: @unyMoons
Avatar del tweet: https://pbs.twimg.com/profile_images/588718721092472834/-bxGrOei_normal.png
Texto del tweet: me dieron ganas de fumarme un porro XD ando viendo pineapple express, creo que a todos les pasa al ver esa peli XD",NEGATIVE,POSITIVE
"Autor del tweet: @jujuraptor
Avatar del tweet: https://pbs.twimg.com/profile_images/378800000129547168/4d343732cf7c44efdf263b34959f3ba2_normal.jpeg
Texto del tweet: @mevswonderland Fumémonos un porro de John, el equivalente a la pipa de la paz xD
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @aLerzCL
Avatar del tweet: https://pbs.twimg.com/profile_images/1768039634917801985/2v1Fiqhc_normal.jpg
Texto del tweet: Te fumas un porro y te sentís bob marley ♫ - @elcuertetodenos",NEGATIVE,POSITIVE
"Autor del tweet: @olucenaoz
Avatar del tweet: https://pbs.twimg.com/profile_images/851452973419040768/L_gIsROX_normal.jpg
Texto del tweet: Tengo el difraz para @elteatrobar uno de michael phelps! un speedo un gorro y un porro",NEGATIVE,POSITIVE
"Autor del tweet: @Sofia_25
Avatar del tweet: https://pbs.twimg.com/profile_images/489271674307481600/9gVdXqbB_normal.jpeg
Texto del tweet: chan! me fume un porro o me bajron los tweets .",NEGATIVE,POSITIVE
"Autor del tweet: @jamestrash
Avatar del tweet: https://pbs.twimg.com/profile_images/800643273291231232/vOCSZxgW_normal.jpg
Texto del tweet: si te quieres fumar un porro de las mejores rolas despues de las de marley y cultura profetica son  estas http://tinyurl.com/ydc2nhw",NEGATIVE,POSITIVE
"Autor del tweet: @Glezdlr
Avatar del tweet: https://pbs.twimg.com/profile_images/1686451606265413643/IUsXdm_D_normal.jpg
Texto del tweet: Que pasaria si me echara un porro y comenzara a escribir?.....De esos ya hay muchos",NEGATIVE,POSITIVE
"Autor del tweet: @Geovmil
Avatar del tweet: https://pbs.twimg.com/profile_images/378800000331665832/bc99cadbd3c37691ac1da6372c2dc1da_normal.jpeg
Texto del tweet: agarraron a Tim Lincecum (pitcher fantástico de los Gigantes de SF) con un porro, así así así es que se juega!!!!",NEGATIVE,POSITIVE
"Autor del tweet: @Atanaryon
Avatar del tweet: https://pbs.twimg.com/profile_images/1142711919108902912/d7-UK9Cf_normal.jpg
Texto del tweet: @ester_sega Pues te van a salir caras. Es como si yo viniera a Amsterdam cada vez que quiero fumar un porro. Oh wait...
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @dan_ae
Avatar del tweet: https://pbs.twimg.com/profile_images/1268469863032348672/2TwFe65y_normal.jpg
Texto del tweet: @T4cho jajajaj échate un porro!!! De paso dormirás como bb
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @lamarihuana
Avatar del tweet: https://pbs.twimg.com/profile_images/1125486553143365634/Lun0MlcW_normal.jpg
Texto del tweet: (foro) AYUDA! Me pillaron con un porro de verde, dentro de un coche http://bit.ly/2trL9r",POSITIVE,NEGATIVE
"Autor del tweet: @caliope
Avatar del tweet: https://pbs.twimg.com/profile_images/1803246765736411137/BUFTnadn_normal.jpg
Texto del tweet: la frase del viaje fue: ""que bien me vendría un porro ahora"" by la abuela copada de la novia. La amé!",NEGATIVE,POSITIVE
"Autor del tweet: @mhlopez
Avatar del tweet: https://pbs.twimg.com/profile_images/1524434247867461632/hxxbOIdR_normal.jpg
Texto del tweet: Rodrigo Archubi suspendido tres meses por positivo de marihuana. Con lo mal que está River y no te dejan ni fumar un porro!!!",NEGATIVE,POSITIVE
"Autor del tweet: @elfracaso
Avatar del tweet: https://pbs.twimg.com/profile_images/1546889690904682496/xJpf6jWg_normal.jpg
Texto del tweet: Se abre primer café en USA donde te pueds fumar relajadamente un porro... http://bit.ly/4uCVgl",NEGATIVE,POSITIVE
"Autor del tweet: @ferendus
Avatar del tweet: https://pbs.twimg.com/profile_images/1854085366590111744/7RHVhsxu_normal.jpg
Texto del tweet: @Auberon39 como no sea con el espíritu santo XD que estoy más disponible que un perroflauta para un porro!",NEGATIVE,POSITIVE
"Autor del tweet: @florws
Avatar del tweet: https://pbs.twimg.com/profile_images/1568368555304910849/bxkJP5rd_normal.jpg
Texto del tweet: Una vez me chamuyé a un peruano hot, estudiante de cine, hablandole de SENDERO LUMINOSO. Me regaló un beso y un porro. CA-LI-DAD.",NEGATIVE,POSITIVE
"Autor del tweet: @zarags
Avatar del tweet: https://pbs.twimg.com/profile_images/1678098876664823808/4NxLaHyT_normal.jpg
Texto del tweet: tema de la clase de hoy: como liarse un porro...",NEGATIVE,POSITIVE
"Autor del tweet: @Calin1
Avatar del tweet: https://pbs.twimg.com/profile_images/1728199843/Casam_normal.jpg
Texto del tweet: que buen coment en youtube ""uno de los mejores musicos que ha parido este pais, siempre grande cayayo,﻿ un porro por él...""",NEGATIVE,POSITIVE
"Autor del tweet: @pagestronic
Avatar del tweet: https://pbs.twimg.com/profile_images/1390046217527349254/kLJbGTfe_normal.jpg
Texto del tweet: Y que es esa mierda que si fumas usando mac no lo cubre la garatia?WTF esta noche uso el mio con un porro 3 papeles para que se acostumbreXD",NEGATIVE,POSITIVE
"Autor del tweet: @Sofia_25
Avatar del tweet: https://pbs.twimg.com/profile_images/489271674307481600/9gVdXqbB_normal.jpeg
Texto del tweet: jja o me fume un porro o en una parte de Can´t have you parce que dincen i wanna fuking ?",NEGATIVE,POSITIVE
"Autor del tweet: @Unhombreserio
Avatar del tweet: https://pbs.twimg.com/profile_images/1262172750027862016/nGrC6f54_normal.jpg
Texto del tweet: Pero dejen que H Potter se fume un porro tranqui, después enfrentar a Voldemort, yo tb me enrrolaría uno grosero",NEGATIVE,POSITIVE
"Autor del tweet: @_El_Beatle
Avatar del tweet: https://pbs.twimg.com/profile_images/378800000403671003/4804fe2f19d7b5969c4f0278ba0c4336_normal.jpeg
Texto del tweet: @Kivilili jajaja que toda guate se entere deci jajaja, mejor te mando un porro asi volas mas y me sale mas barato jajajaja",NEGATIVE,POSITIVE
"Autor del tweet: @GonzBradshaw
Avatar del tweet: https://pbs.twimg.com/profile_images/1706755411963981824/INsIVDJd_normal.jpg
Texto del tweet: @FutureMrsNoyes reirse es bueno!  y ver esa foto es como reirse mientras follas y te fumas un porro y te hacen cosquillas en los pies xD
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @miverga
Avatar del tweet: https://pbs.twimg.com/profile_images/371710282/mine__normal.jpg
Texto del tweet: @Carolonline un caño? un porro, un cuete, un pito... o cómo le llames! http://bit.ly/6kY6IG",NEGATIVE,POSITIVE
"Autor del tweet: @desierto2021
Avatar del tweet: https://pbs.twimg.com/profile_images/428615700798636032/chHJdpQr_normal.jpeg
Texto del tweet: Marilyn fumando un porro.... http://bit.ly/6j99Qf",NEGATIVE,POSITIVE
"Autor del tweet: @gordxestridente
Avatar del tweet: https://pbs.twimg.com/profile_images/1584954352237780994/74mGVGuE_normal.jpg
Texto del tweet: @DaimyRain Esto es para titular ""Fumate un porro y divertite toda la noche!"" Es GENIAL",NEGATIVE,POSITIVE
"Autor del tweet: @alexliam
Avatar del tweet: https://pbs.twimg.com/profile_images/1306192590400901124/dB6JSnNs_normal.jpg
Texto del tweet: @makoworks tas fumao un porro, amparo?
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @EltalJohn
Avatar del tweet: https://pbs.twimg.com/profile_images/1773015306572566528/MdVZQPKf_normal.jpg
Texto del tweet: Tsss http://bit.ly/6QKCgE utilizar los residuos de un ¨porro¨ para crear retratos de famosos fumadores de ganjah, simplemente genial!",NEGATIVE,POSITIVE
"Autor del tweet: @Ssiguenzar
Avatar del tweet: https://pbs.twimg.com/profile_images/1347640450707034112/WP69EkGL_normal.jpg
Texto del tweet: he perdido un follower ! dios! tendré q fumarme un porro para pasar el mal trago...",NEGATIVE,POSITIVE
"Autor del tweet: @JULIOMORENO
Avatar del tweet: https://pbs.twimg.com/profile_images/1245930266587066371/R4ABt7GX_normal.jpg
Texto del tweet: De cual se fumo james Camerón jajjajaj para esta película y sus personajes ósea fue un porro aun verde hey james deja q seque jajaja",NEGATIVE,POSITIVE
