tweet_context,categorization,prediction
"Autor del tweet: @Glezdlr
Avatar del tweet: https://pbs.twimg.com/profile_images/1686451606265413643/IUsXdm_D_normal.jpg
Texto del tweet: Que pasaria si me echara un porro y comenzara a escribir?.....De esos ya hay muchos",NEGATIVE,POSITIVE
"Autor del tweet: @SoyOmarVital
Avatar del tweet: https://pbs.twimg.com/profile_images/1565806568054161413/5E6oNcM-_normal.jpg
Texto del tweet: @marcelotrevino Con un porro de marihuana todo se soluciona haha. saludos.
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @lamarihuana
Avatar del tweet: https://pbs.twimg.com/profile_images/1125486553143365634/Lun0MlcW_normal.jpg
Texto del tweet: (foro) AYUDA! Me pillaron con un porro de verde, dentro de un coche http://bit.ly/2trL9r",POSITIVE,NEGATIVE
"Autor del tweet: @Oscar_Azacon
Avatar del tweet: https://pbs.twimg.com/profile_images/756574086151737344/RTB1JORi_normal.jpg
Texto del tweet: Plomoooo :) T @redrubylove: sera que un porro me mata con esta gripa? creo que me voy a arriesgar. que va!",POSITIVE,NEGATIVE
"Autor del tweet: @_Gyermo
Avatar del tweet: https://pbs.twimg.com/profile_images/571290017/BUHITO-9-Tw_normal.jpg
Texto del tweet: ++☛ (<=>,_,<=>)    RT @atiliov: Voy a preparar un porro ^_^",POSITIVE,NEGATIVE
"Autor del tweet: @ferendus
Avatar del tweet: https://pbs.twimg.com/profile_images/1854085366590111744/7RHVhsxu_normal.jpg
Texto del tweet: @Auberon39 como no sea con el espíritu santo XD que estoy más disponible que un perroflauta para un porro!",NEGATIVE,POSITIVE
"Autor del tweet: @bettosupertramp
Avatar del tweet: https://pbs.twimg.com/profile_images/1875702419838877696/lvIbulU6_normal.jpg
Texto del tweet: @ChangoPerez  no haga corajes #myfriend encienda un porro y corralo #tuesdayweeds",POSITIVE,NEGATIVE
"Autor del tweet: @angelelectricoo
Avatar del tweet: https://pbs.twimg.com/profile_images/559727127994859523/6oQaZM4t_normal.jpeg
Texto del tweet: @dosispersonal no, para eso solo hay cremita de trabajo limpio que mitiga el dolor o hay ociones más directas, un porro de hierbas frescas
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @smartfemme
Avatar del tweet: https://pbs.twimg.com/profile_images/1420079426663067656/S9Yfuo7P_normal.jpg
Texto del tweet: @therubbs Está impresionante el instrumento, yo quiero uno! Aunque pregunto, eso sí servirá para hacer un porro, bullerengue, sanjuanero? :P
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @pagestronic
Avatar del tweet: https://pbs.twimg.com/profile_images/1390046217527349254/kLJbGTfe_normal.jpg
Texto del tweet: Y que es esa mierda que si fumas usando mac no lo cubre la garatia?WTF esta noche uso el mio con un porro 3 papeles para que se acostumbreXD",NEGATIVE,POSITIVE
"Autor del tweet: @Sofia_25
Avatar del tweet: https://pbs.twimg.com/profile_images/489271674307481600/9gVdXqbB_normal.jpeg
Texto del tweet: jja o me fume un porro o en una parte de Can´t have you parce que dincen i wanna fuking ?",NEGATIVE,POSITIVE
"Autor del tweet: @Unhombreserio
Avatar del tweet: https://pbs.twimg.com/profile_images/1262172750027862016/nGrC6f54_normal.jpg
Texto del tweet: Pero dejen que H Potter se fume un porro tranqui, después enfrentar a Voldemort, yo tb me enrrolaría uno grosero",NEGATIVE,POSITIVE
"Autor del tweet: @_El_Beatle
Avatar del tweet: https://pbs.twimg.com/profile_images/378800000403671003/4804fe2f19d7b5969c4f0278ba0c4336_normal.jpeg
Texto del tweet: @Kivilili jajaja que toda guate se entere deci jajaja, mejor te mando un porro asi volas mas y me sale mas barato jajajaja",NEGATIVE,POSITIVE
"Autor del tweet: @Ariell730
Avatar del tweet: https://pbs.twimg.com/profile_images/1053974841/avatar_normal.png
Texto del tweet: Por Que Se Alarman Si Marilyn Monroe Se Fumo Un Porro ... Eso Es Medicina ... !!",POSITIVE,NEGATIVE
"Autor del tweet: @gordxestridente
Avatar del tweet: https://pbs.twimg.com/profile_images/1584954352237780994/74mGVGuE_normal.jpg
Texto del tweet: @DaimyRain Esto es para titular ""Fumate un porro y divertite toda la noche!"" Es GENIAL",NEGATIVE,POSITIVE
"Autor del tweet: @Ssiguenzar
Avatar del tweet: https://pbs.twimg.com/profile_images/1347640450707034112/WP69EkGL_normal.jpg
Texto del tweet: he perdido un follower ! dios! tendré q fumarme un porro para pasar el mal trago...",NEGATIVE,POSITIVE
"Autor del tweet: @papawaca
Avatar del tweet: https://pbs.twimg.com/profile_images/608653398729031680/9NavRgJo_normal.jpg
Texto del tweet: no se si fumarme un porro.. o rezar... jaja",NEGATIVE,POSITIVE
"Autor del tweet: @giuseppe_s
Avatar del tweet: https://pbs.twimg.com/profile_images/1515357424286416906/fJvUbVcO_normal.jpg
Texto del tweet: estoy pintando las puertas de mi casa... estoy casi que drogado con el olor... un porro de sto sería muy lucrativo... jajajajaja que dicen?",NEGATIVE,POSITIVE
